Customer ID,Order ID,Product ID,Sales,Cost Price,Quantity,Discount,Discount_Amount,Total Sales,Total Cost,Profit,Total Profit
NU019767,PZT-145331,01JZ3N58KM6NM98BAZZ3WPPA9T,3.99,1.197,3,0.15,1.7955,11.97,3.591,2.793,8.379
UP072366,CCJ-095889,01JZ3N58AR344PXZMHPE3MBD7A,2.49,0.747,3,0.06,0.4482,7.47,2.241,1.743,5.229
JB087618,JLB-964839,01JZ3N5A8VAX9WW7CZ9W2N56QG,9.99,2.997,18,0.37,66.5334,179.82,53.946,6.993,125.874
QX050839,GCA-662459,01JZ3NC8VRE9VZ1HYC2RRS67PQ,4.49,1.347,10,0,0,44.9,13.47,3.143,31.43
LJ052052,WDD-329061,01JZ3NC7QA9CEK2JHG3V55JZ04,34.99,10.497,9,0.01,3.1491,314.91,94.473,24.493,220.437
ET028434,YUY-536991,01JZ3NC8PVSQJW2J8B75RKHRSK,1.99,0.597,18,0,0,35.82,10.746,1.393,25.074
BY044939,LVV-307432,01JZ3N58NGGZ5W5GQ4RA6V0PA4,34.99,10.497,1,0.08,2.7992,34.99,10.497,24.493,24.493
ME013240,VHV-131297,01JZ3NC5QQTVHA4NJXXEPNX396,49.99,14.997,19,0.33,313.4373,949.81,284.943,34.993,664.867
VO004755,LLR-646440,01JZ3NC8KG6BJE7TJ66MY5ATSX,3.99,1.197,8,0.05,1.596,31.92,9.576,2.793,22.344
IS056610,INQ-430678,01JZ3NC4NK2EJ0Z7Z6154EV8AC,14.99,4.497,5,0.28,20.986,74.95,22.485,10.493,52.465
SP051385,MVQ-681958,01JZ3N5821R8KZDA4M2VB9J0CM,2.79,0.837,19,0.34,18.0234,53.01,15.903,1.953,37.107
PX056703,BPM-858818,01JZ3NC6MVCF67F8ZA2ESG65E1,3.49,1.047,6,0.05,1.047,20.94,6.282,2.443,14.658
LS079402,SUC-769779,01JZ3NC7PR23SZXEAKV152FVH3,2.99,0.897,18,0.1,5.382,53.82,16.146,2.093,37.674
ZN054007,UDX-106486,01JZ3N57PJBMCRKNHRYGWGA0C8,3.29,0.987,18,0.08,4.7376,59.22,17.766,2.303,41.454
VN016029,GSA-350201,01JZ3NC7H398R53M2QYSQK70FR,29.99,8.997,1,0.16,4.7984,29.99,8.997,20.993,20.993
YC086368,DHY-839985,01JZ3NC5XSAZA70WGPSS75JAKM,6.29,1.887,1,0.28,1.7612,6.29,1.887,4.403,4.403
OI044600,LIG-991071,01JZ3N59P0TE5BBZ9Z0R98PHQZ,54.99,16.497,9,0.32,158.3712,494.91,148.473,38.493,346.437
YP002686,KLI-910059,01JZ3NC8G3EJZNQH965WV8JKAF,6.49,1.947,14,0.09,8.1774,90.86,27.258,4.543,63.602
VH065209,ROT-246030,01JZ3N57E398A90JAH57PTZRCS,2.69,0.807,7,0.29,5.4607,18.83,5.649,1.883,13.181
WP022841,GEZ-314875,01JZ3NC7S1W636HCWVPAZG25HQ,3.49,1.047,6,0.37,7.7478,20.94,6.282,2.443,14.658
DB016992,SDW-115783,01JZ3NC5GGN3SDTJK6MQD8CR1N,1.99,0.597,3,0.24,1.4328,5.97,1.791,1.393,4.179
OA021360,FYB-848853,01JZ3N5ATP1FK9MNJ0T01D40VR,3.99,1.197,4,0.38,6.0648,15.96,4.788,2.793,11.172
BK071541,LDS-819259,01JZ3NC4E4T39BCJHNB2C74YH7,2.89,0.867,5,0.37,5.3465,14.45,4.335,2.023,10.115
PD057509,YBG-388872,01JZ3NC4PD2NMA2F73CRG09TRD,29.99,8.997,8,0.13,31.1896,239.92,71.976,20.993,167.944
XQ010209,FVE-291942,01JZ3N5A0NA376EM6NZYJ1T80N,3.29,0.987,9,0.21,6.2181,29.61,8.883,2.303,20.727
WZ014558,BUU-803124,01JZ3N5A4TJH1HB577VYR8V9BM,2.79,0.837,20,0.3,16.74,55.8,16.74,1.953,39.06
CQ072162,DJS-170066,01JZ3NC5CTEJW8843GVAGFYSX1,3.49,1.047,3,0.32,3.3504,10.47,3.141,2.443,7.329
UB091894,NLF-851102,01JZ3NC8DGFX9D85SFEGZCM3ZJ,14.99,4.497,18,0.29,78.2478,269.82,80.946,10.493,188.874
XQ061161,MSM-551369,01JZ3N57K0X5B8RN045D8TPFPP,89.99,26.997,14,0.09,113.3874,1259.86,377.958,62.993,881.902
PC009344,KVJ-922237,01JZ3NC8N2B55376W0KPHKFMTK,119.99,35.997,2,0.19,45.5962,239.98,71.994,83.993,167.986
NS010036,ORP-631820,01JZ3N58YFK8TDKE8A5786MBRY,89.99,26.997,18,0.14,226.7748,1619.82,485.946,62.993,1133.874
WQ091942,CJJ-159204,01JZ3N5AJZSAM3W6HA9BA31331,4.99,1.497,1,0.09,0.4491,4.99,1.497,3.493,3.493
BS070916,OTF-379299,01JZ3N5A69R87PE0PYKN5PP71P,5.49,1.647,12,0.05,3.294,65.88,19.764,3.843,46.116
WZ014558,BLH-294592,01JZ3N5A4TJH1HB577VYR8V9BM,2.79,0.837,1,0.15,0.4185,2.79,0.837,1.953,1.953
WN063128,FNP-149944,01JZ3N57TZWQCF7133EMM8H67J,6.29,1.887,1,0.39,2.4531,6.29,1.887,4.403,4.403
XC022001,PLX-017482,01JZ3N5A9N6YP59W1W37YAG81Q,22.99,6.897,19,0.29,126.6749,436.81,131.043,16.093,305.767
PD008644,GGX-122004,01JZ3N59AP8RR79P4N68BQK0Z2,129.99,38.997,16,0.25,519.96,2079.84,623.952,90.993,1455.888
QJ084755,DCG-112066,01JZ3N5C2EB7MTZZYJMR2ZK923,2.99,0.897,12,0.33,11.8404,35.88,10.764,2.093,25.116
VL086290,BSK-094203,01JZ3NC445K086AKJCM3DPMEM6,3.49,1.047,20,0.29,20.242,69.8,20.94,2.443,48.86
JO021400,ZNV-967881,01JZ3NC5Z68Y8E4PVRX0R0NX50,5.99,1.797,7,0.25,10.4825,41.93,12.579,4.193,29.351
WR060165,GSN-232359,01JZ3NC87RRRPE0WHPEW7FZ3ZP,25.99,7.797,9,0.18,42.1038,233.91,70.173,18.193,163.737
DB016992,OGF-218577,01JZ3NC5GGN3SDTJK6MQD8CR1N,1.99,0.597,18,0.2,7.164,35.82,10.746,1.393,25.074
BI003171,FBK-880713,01JZ3N5D5N9HG7XBBS1S0X2SYQ,2.99,0.897,18,0,0,53.82,16.146,2.093,37.674
WB049391,XFU-704758,01JZ3N5ATYBBFKV7Z27XZWQ5F5,2.49,0.747,18,0.37,16.5834,44.82,13.446,1.743,31.374
XT079740,QCC-643335,01JZ3N5D19ZMEDEQYCECWKS3X4,18.99,5.697,20,0.08,30.384,379.8,113.94,13.293,265.86
JA047285,CDA-893088,01JZ3N580A84M0G5V4HED3D73R,59.99,17.997,7,0.27,113.3811,419.93,125.979,41.993,293.951
WF009587,AZT-901672,01JZ3N5AW1CPFPMWWT33J6AGMW,2.29,0.687,7,0.1,1.603,16.03,4.809,1.603,11.221
IJ087400,JDL-985316,01JZ3NC4F5Q0TWJ3S0QR6Y3M45,99.99,29.997,16,0.29,463.9536,1599.84,479.952,69.993,1119.888
PP030760,XTC-364202,01JZ3N57FE6EZPS6YSR0TGVYRV,3.29,0.987,6,0,0,19.74,5.922,2.303,13.818
OO034407,ZRC-953400,01JZ3NC4KVJFZ6RST3FBJQD7ZS,3.49,1.047,18,0.12,7.5384,62.82,18.846,2.443,43.974
CI047459,DCE-656930,01JZ3N59NFRCS5VRRVQZ29KR41,3.99,1.197,3,0.17,2.0349,11.97,3.591,2.793,8.379
SJ061629,WSN-545073,01JZ3N57F5TF4YPJJ98694P1CH,4.49,1.347,13,0.1,5.837,58.37,17.511,3.143,40.859
LE068160,WDV-662539,01JZ3NC8ZT74Y4PYHVEZJ6XNG4,4.49,1.347,14,0.2,12.572,62.86,18.858,3.143,44.002
UX080507,VOK-517364,01JZ3NC7BH6Y82B4R7MF0C6PZE,19.99,5.997,7,0.16,22.3888,139.93,41.979,13.993,97.951
AK052576,CNQ-046285,01JZ3NC5C38QCSKF4QZ99H1B6V,3.59,1.077,16,0.28,16.0832,57.44,17.232,2.513,40.208
YI027655,PPK-320365,01JZ3N5A0815PNYCDYBVTJW9QA,79.99,23.997,1,0.21,16.7979,79.99,23.997,55.993,55.993
LD015457,QOA-407459,01JZ3N595ZYTT2BCYYDVJZSF13,12.99,3.897,4,0.17,8.8332,51.96,15.588,9.093,36.372
AI087863,PIS-193470,01JZ3NC45P3G4AZVF1YQD3EVCX,3.29,0.987,15,0.36,17.766,49.35,14.805,2.303,34.545
TB042465,GFT-452274,01JZ3N5BWW7QMY5E7VDFH72XD6,89.99,26.997,5,0.16,71.992,449.95,134.985,62.993,314.965
PI091780,OMB-074044,01JZ3N59Y7ZFY28XDC49K343YD,29.99,8.997,1,0.18,5.3982,29.99,8.997,20.993,20.993
OO034407,UCL-586739,01JZ3NC4KVJFZ6RST3FBJQD7ZS,3.49,1.047,3,0.08,0.8376,10.47,3.141,2.443,7.329
LJ044431,AJX-294066,01JZ3N5CWQ5C6SERNSMA0DADJW,10.99,3.297,11,0.25,30.2225,120.89,36.267,7.693,84.623
SI046944,PYD-794085,01JZ3N5BZ221M3010EAFBR979G,79.99,23.997,17,0.11,149.5813,1359.83,407.949,55.993,951.881
IR090467,STZ-241201,01JZ3N59M4VVFW7YNABVMB5V0M,39.99,11.997,5,0.18,35.991,199.95,59.985,27.993,139.965
KB037055,OJW-162090,01JZ3N58XWB151BAX3JP49EZ9C,89.99,26.997,19,0.25,427.4525,1709.81,512.943,62.993,1196.867
AW002721,SHC-493613,01JZ3N57AHFT3DSTXF0GYXNES2,9.99,2.997,11,0.33,36.2637,109.89,32.967,6.993,76.923
ME013240,TPF-708999,01JZ3NC5QQTVHA4NJXXEPNX396,49.99,14.997,6,0.32,95.9808,299.94,89.982,34.993,209.958
BG067938,VVC-293845,01JZ3N5C22YB6QGYNJXM29E762,5.99,1.797,19,0.27,30.7287,113.81,34.143,4.193,79.667
QD046275,VFQ-763171,01JZ3N57P9K90SEX0DXEXJ6F41,3.59,1.077,8,0.1,2.872,28.72,8.616,2.513,20.104
WU034546,JJR-589466,01JZ3N5AMRBWTKBYCG0B8EFBEC,3.99,1.197,12,0.16,7.6608,47.88,14.364,2.793,33.516
VS020667,AXI-488871,01JZ3N5BRKGB59RYRPZKP5J9PE,16.99,5.097,1,0,0,16.99,5.097,11.893,11.893
AZ025752,CUA-329684,01JZ3N59R7CYW378C31526YKXX,3.99,1.197,20,0.05,3.99,79.8,23.94,2.793,55.86
NC044531,FJB-382818,01JZ3NC882KTY2P6XF33WN6QE1,199.99,59.997,20,0.22,879.956,3999.8,1199.94,139.993,2799.86
PJ007525,BJH-829905,01JZ3N5AAZ497MTK2995E81P8T,5.49,1.647,9,0.06,2.9646,49.41,14.823,3.843,34.587
SD004526,PMK-561826,01JZ3NC5P0WG8FE82HBSRDWF2Q,39.99,11.997,5,0.3,59.985,199.95,59.985,27.993,139.965
OI007963,SXM-166600,01JZ3N5AJ6JXX5A709Z9WMVG47,29.99,8.997,10,0.35,104.965,299.9,89.97,20.993,209.93
NY046491,MSQ-318433,01JZ3NC5FZ5MKZD6AG24PKW7TJ,5.99,1.797,16,0.26,24.9184,95.84,28.752,4.193,67.088
NB042671,XFS-355745,01JZ3N5AEZMBAXSWZTXTRS06KT,39.99,11.997,14,0.33,184.7538,559.86,167.958,27.993,391.902
OW060749,XHO-114924,01JZ3N5ACTWKGCACT766K6A6CN,39.99,11.997,16,0.16,102.3744,639.84,191.952,27.993,447.888
KS085086,ECN-842250,01JZ3N5AEQ5HVK5YQX8K9QHYSA,1.5,0.45,20,0.07,2.1,30,9,1.05,21
MC009367,NNX-071236,01JZ3NC7TCTWCYC6E9R34Z5Z2Z,7.99,2.397,20,0.14,22.372,159.8,47.94,5.593,111.86
EA005155,FNE-946367,01JZ3N57KA3K981MYZ1J28D2NZ,4.99,1.497,5,0.36,8.982,24.95,7.485,3.493,17.465
JC078143,OAV-249704,01JZ3N58SYS0FX0XB3S7XVTB18,15.99,4.797,1,0.34,5.4366,15.99,4.797,11.193,11.193
YL083482,KII-557669,01JZ3NC7XTKSETMMMXSB0713EZ,49.99,14.997,9,0.15,67.4865,449.91,134.973,34.993,314.937
DB016992,EPV-336574,01JZ3NC5GGN3SDTJK6MQD8CR1N,1.99,0.597,2,0.01,0.0398,3.98,1.194,1.393,2.786
IO065243,VYE-310131,01JZ3N57CKA9BR1N58XXCAFEW9,3.69,1.107,11,0.05,2.0295,40.59,12.177,2.583,28.413
PS067306,UKD-843869,01JZ3NC666ZXV92E55SM47K17E,39.99,11.997,8,0.36,115.1712,319.92,95.976,27.993,223.944
PD057509,WEL-054343,01JZ3NC4PD2NMA2F73CRG09TRD,29.99,8.997,3,0.01,0.8997,89.97,26.991,20.993,62.979
EC090021,WDX-985994,01JZ3N57YZDBW1KWS6SQSCFAEJ,3.49,1.047,12,0.2,8.376,41.88,12.564,2.443,29.316
GI052318,SQT-672757,01JZ3NC4XXX8R8HPBN153NA61Z,29.99,8.997,15,0.28,125.958,449.85,134.955,20.993,314.895
AW002721,HTL-067153,01JZ3N57AHFT3DSTXF0GYXNES2,9.99,2.997,6,0.12,7.1928,59.94,17.982,6.993,41.958
JF083749,YZE-208829,01JZ3N57A5QRXC9CDXJE1FRNRE,29.99,8.997,7,0.29,60.8797,209.93,62.979,20.993,146.951
GL088865,JSD-014223,01JZ3N5920TAB9V7DN8CPA74TT,6.99,2.097,18,0.01,1.2582,125.82,37.746,4.893,88.074
JF083749,HWD-682210,01JZ3N57A5QRXC9CDXJE1FRNRE,29.99,8.997,17,0.01,5.0983,509.83,152.949,20.993,356.881
TU074939,XGC-913063,01JZ3N58RP6MQ1A0JQNVRE8EMM,8.49,2.547,10,0.29,24.621,84.9,25.47,5.943,59.43
VC000359,WCU-456441,01JZ3NC80K9RMN8ZRZ347S5GMD,4.29,1.287,4,0.02,0.3432,17.16,5.148,3.003,12.012
HZ067276,OYX-653640,01JZ3NC6CG9RA16DE4XJQMQ0B1,129.99,38.997,20,0.22,571.956,2599.8,779.94,90.993,1819.86
QD064688,UDP-917790,01JZ3NC4EH0H9THYTPFRW0WFGX,29.99,8.997,10,0.39,116.961,299.9,89.97,20.993,209.93
CN026558,LJV-955662,01JZ3N58BAMSDP45NHTFJ5E19C,89.99,26.997,7,0.07,44.0951,629.93,188.979,62.993,440.951
PI058311,HQN-196389,01JZ3N5CXAWWXN60W8D2TTGXA2,1.79,0.537,11,0.26,5.1194,19.69,5.907,1.253,13.783
LS092336,TZI-387907,01JZ3N5870B67G7KW0K6SC2BQC,2.49,0.747,8,0.04,0.7968,19.92,5.976,1.743,13.944
EN095499,HBY-510752,01JZ3NC5J9ZQXR3BC0YC4FVAEN,4.99,1.497,13,0,0,64.87,19.461,3.493,45.409
QI022646,QXV-080156,01JZ3N57ECQ3NEYTM11C6J0FJX,2.49,0.747,4,0.39,3.8844,9.96,2.988,1.743,6.972
TL083347,GNK-370380,01JZ3N5AM7AHXJQGB3PN0RTDJV,19.99,5.997,17,0,0,339.83,101.949,13.993,237.881
KJ085718,EMS-291791,01JZ3N574394E90ZR1N2YGNE0V,2.99,0.897,10,0.32,9.568,29.9,8.97,2.093,20.93
SA018814,OQX-524465,01JZ3N57GF8DY140VWA3YVEBHC,22.99,6.897,5,0.16,18.392,114.95,34.485,16.093,80.465
VJ072782,KVH-360822,01JZ3NC6T4T3Y1G6DV4VATHCPM,59.99,17.997,16,0.1,95.984,959.84,287.952,41.993,671.888
WW007177,JLL-572004,01JZ3N5AV7X1ZZZ71A2NH6GFF2,159.99,47.997,3,0.01,4.7997,479.97,143.991,111.993,335.979
GW030557,XZO-015511,01JZ3N59680B1EWWR2NZE4PKS5,89.99,26.997,15,0.07,94.4895,1349.85,404.955,62.993,944.895
CW018722,MVP-745565,01JZ3NC4JRAWG0XJTVWM56B8X7,4.99,1.497,12,0.15,8.982,59.88,17.964,3.493,41.916
JQ001839,ZJF-419004,01JZ3NC5FBR8J1HDZXW4XW5RH7,29.99,8.997,17,0.25,127.4575,509.83,152.949,20.993,356.881
IF065494,OQJ-361385,01JZ3N5D4WRAK2CPYERJ4J8EZG,5.49,1.647,10,0,0,54.9,16.47,3.843,38.43
JA032813,TNP-086304,01JZ3N58VDNVNHEJA1290CCFWG,3.29,0.987,18,0.33,19.5426,59.22,17.766,2.303,41.454
BH069063,FXE-185699,01JZ3NC4NWZFD6Q40ZPNP4AD1X,3.59,1.077,6,0.11,2.3694,21.54,6.462,2.513,15.078
TE030347,LJA-153618,01JZ3N58EY6687PMM5C4TMXBG6,5.99,1.797,12,0.26,18.6888,71.88,21.564,4.193,50.316
QJ084755,JSS-622623,01JZ3N5C2EB7MTZZYJMR2ZK923,2.99,0.897,6,0.04,0.7176,17.94,5.382,2.093,12.558
UP072366,BBT-885327,01JZ3N58AR344PXZMHPE3MBD7A,2.49,0.747,18,0.16,7.1712,44.82,13.446,1.743,31.374
AV098482,NQL-032425,01JZ3N5ABREGP3AYT376NBW4XR,4.49,1.347,17,0.35,26.7155,76.33,22.899,3.143,53.431
EL037090,DSI-078485,01JZ3NC7SJPVX7CQG71J6GT5DP,4.29,1.287,11,0.28,13.2132,47.19,14.157,3.003,33.033
SX036007,CDL-526329,01JZ3N5BYMKV1YQMP1FG9HWMZN,4.49,1.347,12,0.28,15.0864,53.88,16.164,3.143,37.716
OA021360,WJQ-139471,01JZ3N5ATP1FK9MNJ0T01D40VR,3.99,1.197,20,0.19,15.162,79.8,23.94,2.793,55.86
VC000359,OUC-943734,01JZ3NC80K9RMN8ZRZ347S5GMD,4.29,1.287,13,0.08,4.4616,55.77,16.731,3.003,39.039
XQ061161,ECU-216296,01JZ3N57K0X5B8RN045D8TPFPP,89.99,26.997,11,0.12,118.7868,989.89,296.967,62.993,692.923
QJ071404,MBH-006343,01JZ3N5BQ3CZJSPBNECMH8WW8H,19.99,5.997,14,0.15,41.979,279.86,83.958,13.993,195.902
QO045038,MLO-597979,01JZ3NC5HT18VD6R8ZF0M5TFJ6,39.99,11.997,2,0.3,23.994,79.98,23.994,27.993,55.986
RN011633,BVK-375506,01JZ3NC6HMNQ79RVJGS2ZTKFS5,19.99,5.997,14,0,0,279.86,83.958,13.993,195.902
NB042671,MHA-325272,01JZ3N5AEZMBAXSWZTXTRS06KT,39.99,11.997,15,0.18,107.973,599.85,179.955,27.993,419.895
PS067306,RLX-964317,01JZ3NC666ZXV92E55SM47K17E,39.99,11.997,15,0.28,167.958,599.85,179.955,27.993,419.895
IE054962,VAU-524540,01JZ3N5A9Y973PXCPV8G5DVQ0B,3.79,1.137,14,0.26,13.7956,53.06,15.918,2.653,37.142
KV079867,XYX-409294,01JZ3N59EANQ5DWG2MPA84F0KP,4.49,1.347,10,0.03,1.347,44.9,13.47,3.143,31.43
SX036007,PGR-989230,01JZ3N5BYMKV1YQMP1FG9HWMZN,4.49,1.347,15,0,0,67.35,20.205,3.143,47.145
WN063128,MVW-731419,01JZ3N57TZWQCF7133EMM8H67J,6.29,1.887,16,0.4,40.256,100.64,30.192,4.403,70.448
FS025615,FBO-912518,01JZ3N58TEPS91QE2NGN2ZP2SG,49.99,14.997,12,0.37,221.9556,599.88,179.964,34.993,419.916
QX002232,LCK-211622,01JZ3N5CX0F6D6VK30GJXHHH69,25.99,7.797,5,0.19,24.6905,129.95,38.985,18.193,90.965
VX097799,GRH-814289,01JZ3NC5WK5HESVSX6G4Z99S4J,44.99,13.497,11,0.27,133.6203,494.89,148.467,31.493,346.423
EC090021,SOK-495634,01JZ3N57YZDBW1KWS6SQSCFAEJ,3.49,1.047,1,0.35,1.2215,3.49,1.047,2.443,2.443
IR042162,IYX-308057,01JZ3NC82T4QCT671CCVRJK2V0,69.99,20.997,15,0.01,10.4985,1049.85,314.955,48.993,734.895
BY044939,PTA-752743,01JZ3N58NGGZ5W5GQ4RA6V0PA4,34.99,10.497,20,0,0,699.8,209.94,24.493,489.86
VY028571,THU-590669,01JZ3N58SAW3XZ8SQ6D6P9PCQT,2.99,0.897,3,0.23,2.0631,8.97,2.691,2.093,6.279
ND092303,XOB-857284,01JZ3N57J5J3M5HVB870T8W353,34.99,10.497,3,0.38,39.8886,104.97,31.491,24.493,73.479
VZ070354,KGF-420309,01JZ3NC7T3XEZACNHCRMNG7QQM,99.99,29.997,15,0,0,1499.85,449.955,69.993,1049.895
PH007244,PJQ-612191,01JZ3N5AQTPM3TRV8Z5X8TJD1Y,4.99,1.497,10,0.26,12.974,49.9,14.97,3.493,34.93
JK033717,TBZ-456483,01JZ3N58V4ZQWV166YKH1BE04J,22,6.6,19,0,0,418,125.4,15.4,292.6
SX036007,HVJ-091111,01JZ3N5BYMKV1YQMP1FG9HWMZN,4.49,1.347,19,0.31,26.4461,85.31,25.593,3.143,59.717
OW060749,CSY-735098,01JZ3N5ACTWKGCACT766K6A6CN,39.99,11.997,17,0.27,183.5541,679.83,203.949,27.993,475.881
LT013497,NOE-050148,01JZ3N58PGS8R12QEJGNQCA2KN,4.99,1.497,6,0,0,29.94,8.982,3.493,20.958
OA021360,XKH-580677,01JZ3N5ATP1FK9MNJ0T01D40VR,3.99,1.197,9,0.04,1.4364,35.91,10.773,2.793,25.137
ZV090686,BUH-630968,01JZ3NC7K9DKAG3GCGZQQ9729F,34.99,10.497,18,0.04,25.1928,629.82,188.946,24.493,440.874
AV098482,EVF-846521,01JZ3N5ABREGP3AYT376NBW4XR,4.49,1.347,10,0.21,9.429,44.9,13.47,3.143,31.43
QS013205,DLG-599627,01JZ3NC40CVY23PNQ3NAZWV0JX,14.99,4.497,8,0,0,119.92,35.976,10.493,83.944
BP082562,CKZ-759226,01JZ3NC5NM9VBVA51SGHCNJQVD,39.99,11.997,14,0.25,139.965,559.86,167.958,27.993,391.902
UP072366,KMM-230898,01JZ3N58AR344PXZMHPE3MBD7A,2.49,0.747,17,0.32,13.5456,42.33,12.699,1.743,29.631
JU003803,MJN-688136,01JZ3N58YR195RJ7CND75PB02Y,39,11.7,14,0.06,32.76,546,163.8,27.3,382.2
WQ091942,MFX-824613,01JZ3N5AJZSAM3W6HA9BA31331,4.99,1.497,11,0.33,18.1137,54.89,16.467,3.493,38.423
CV078630,WRR-453862,01JZ3N59XJWSKWM9ZYD0960M4C,59.99,17.997,9,0.03,16.1973,539.91,161.973,41.993,377.937
HV092307,DVC-916640,01JZ3NC8NWGSJ32AC1JDJVHX6X,34.99,10.497,1,0.15,5.2485,34.99,10.497,24.493,24.493
AS015367,BRO-621561,01JZ3N57WRBPHRBMM874DJZ062,89.99,26.997,6,0.09,48.5946,539.94,161.982,62.993,377.958
EE091486,BUH-897945,01JZ3NC8AZ0NBWEC5M5JGFFV3B,19.99,5.997,17,0.13,44.1779,339.83,101.949,13.993,237.881
YA023094,RIF-001090,01JZ3N5AQJCH1JSYXZ5MAJFYA2,24.99,7.497,20,0.02,9.996,499.8,149.94,17.493,349.86
HD049219,HQP-021528,01JZ3N58F7KV0D65VTHCCCHBSG,6.49,1.947,4,0.1,2.596,25.96,7.788,4.543,18.172
RS003675,QLP-224239,01JZ3NC8FV5ESWY9445JB69F2N,19.99,5.997,10,0.07,13.993,199.9,59.97,13.993,139.93
EN046189,MKB-955184,01JZ3NC7EFX48NGR4Q8B5766F5,4.49,1.347,1,0.07,0.3143,4.49,1.347,3.143,3.143
WU005739,YPU-674151,01JZ3NC3W23GGGBGFX49EETGDK,22.99,6.897,16,0.33,121.3872,367.84,110.352,16.093,257.488
WU034546,JBF-978732,01JZ3N5AMRBWTKBYCG0B8EFBEC,3.99,1.197,20,0.15,11.97,79.8,23.94,2.793,55.86
RO048401,MKM-597300,01JZ3N5AW9A2ZPPWS3ERB84269,19.99,5.997,6,0,0,119.94,35.982,13.993,83.958
NL045895,SNL-319506,01JZ3N5CVGA981EDSF9HRVSQ67,3.99,1.197,5,0.14,2.793,19.95,5.985,2.793,13.965
EY065647,CMX-080444,01JZ3N575RXRKWCG9VA64F7KXP,39.99,11.997,8,0,0,319.92,95.976,27.993,223.944
DB016992,CPB-787186,01JZ3NC5GGN3SDTJK6MQD8CR1N,1.99,0.597,10,0.38,7.562,19.9,5.97,1.393,13.93
LQ081891,HPU-831545,01JZ3N5775VNY8WJN8TFNSYD62,34.99,10.497,13,0.17,77.3279,454.87,136.461,24.493,318.409
ZH091699,GCX-640697,01JZ3N58K0B5VT7DVZKTKXK1FA,19.99,5.997,18,0.22,79.1604,359.82,107.946,13.993,251.874
UZ034387,WVN-555633,01JZ3NC5TEFNQZK38FKHYTP5XK,39.99,11.997,19,0.25,189.9525,759.81,227.943,27.993,531.867
CI063538,ZPV-334951,01JZ3NC6079HY62KDP03CNX8NF,5.99,1.797,15,0.24,21.564,89.85,26.955,4.193,62.895
ZE011803,UDI-612344,01JZ3NC6QDZ21K90JN2QNE867R,8.99,2.697,10,0.34,30.566,89.9,26.97,6.293,62.93
IJ087400,HFO-894270,01JZ3NC4F5Q0TWJ3S0QR6Y3M45,99.99,29.997,4,0.02,7.9992,399.96,119.988,69.993,279.972
PX056703,BCZ-465144,01JZ3NC6MVCF67F8ZA2ESG65E1,3.49,1.047,17,0.26,15.4258,59.33,17.799,2.443,41.531
LS092336,CMG-598058,01JZ3N5870B67G7KW0K6SC2BQC,2.49,0.747,4,0.36,3.5856,9.96,2.988,1.743,6.972
EP091516,XGA-761266,01JZ3N58CFG3G4ZJ8P3012GXBT,4.99,1.497,16,0.32,25.5488,79.84,23.952,3.493,55.888
WR060165,WRK-239520,01JZ3NC87RRRPE0WHPEW7FZ3ZP,25.99,7.797,15,0,0,389.85,116.955,18.193,272.895
PD008644,UTJ-445069,01JZ3N59AP8RR79P4N68BQK0Z2,129.99,38.997,10,0.39,506.961,1299.9,389.97,90.993,909.93
JA047285,KKR-936540,01JZ3N580A84M0G5V4HED3D73R,59.99,17.997,12,0.03,21.5964,719.88,215.964,41.993,503.916
QV077520,LAZ-986941,01JZ3NC4PZVK8FV1D9P3E7AMAC,2.49,0.747,10,0.14,3.486,24.9,7.47,1.743,17.43
GT096217,JSV-227834,01JZ3N59AEZ6J274EBN5X9QM66,19.99,5.997,5,0.01,0.9995,99.95,29.985,13.993,69.965
KB037055,UXJ-711725,01JZ3N58XWB151BAX3JP49EZ9C,89.99,26.997,11,0.07,69.2923,989.89,296.967,62.993,692.923
UZ034387,GAD-338867,01JZ3NC5TEFNQZK38FKHYTP5XK,39.99,11.997,7,0.01,2.7993,279.93,83.979,27.993,195.951
LE068160,KCG-037615,01JZ3NC8ZT74Y4PYHVEZJ6XNG4,4.49,1.347,1,0.29,1.3021,4.49,1.347,3.143,3.143
IV058327,HHR-328868,01JZ3NC7VBYZCSWFV8TY8KN23R,6.99,2.097,8,0.15,8.388,55.92,16.776,4.893,39.144
IO065243,IDU-738462,01JZ3N57CKA9BR1N58XXCAFEW9,3.69,1.107,4,0.01,0.1476,14.76,4.428,2.583,10.332
WU034546,KSI-969227,01JZ3N5AMRBWTKBYCG0B8EFBEC,3.99,1.197,14,0.15,8.379,55.86,16.758,2.793,39.102
ZH091699,CED-451522,01JZ3N58K0B5VT7DVZKTKXK1FA,19.99,5.997,3,0,0,59.97,17.991,13.993,41.979
SO022847,WNQ-427266,01JZ3NC8QCDYGNF1KT7TDAVQGW,24.99,7.497,8,0.17,33.9864,199.92,59.976,17.493,139.944
LZ099384,FZR-811850,01JZ3N5A1H925Z7F0M2ZV53NSZ,12.99,3.897,13,0,0,168.87,50.661,9.093,118.209
EH082528,SEZ-222343,01JZ3N593DWJ866X1VDP77VAHY,5.99,1.797,3,0.16,2.8752,17.97,5.391,4.193,12.579
EL037090,IOV-098858,01JZ3NC7SJPVX7CQG71J6GT5DP,4.29,1.287,12,0.19,9.7812,51.48,15.444,3.003,36.036
